international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_net_minutes,total_net_calls,total_net_charge
0,0,0.0,6.0,3.0,1.62,5,688.4,274.0,70.7
0,0,0.0,9.8,4.0,2.65,2,554.5,308.0,52.39
0,0,0.0,11.3,3.0,3.05,2,545.5,343.0,52.54
0,1,39.0,10.5,4.0,2.84,0,674.5,281.0,64.2
0,0,0.0,9.2,7.0,2.48,0,610.6,298.0,59.45
0,0,0.0,8.4,6.0,2.27,1,513.9,281.0,50.21000000000001
1,0,0.0,10.1,3.0,2.73,3,501.9,356.0,49.36
0,0,0.0,13.9,4.0,3.75,1,694.4,286.0,70.89
0,0,0.0,13.1,5.0,3.54,1,531.3,279.0,54.86
0,1,37.0,11.3,5.0,3.05,2,641.5999999999999,304.0,54.92
1,0,0.0,7.1,6.0,1.92,0,471.90000000000003,269.0,44.980000000000004
0,1,35.0,5.9,4.0,1.59,0,610.2,254.0,59.6
0,0,0.0,5.1,4.0,1.38,1,564.5999999999999,344.0,56.63
0,0,0.0,7.2,5.0,1.94,3,610.7,302.0,61.01
1,0,0.0,11.1,4.0,3.0,0,630.2,272.0,64.04
0,1,31.0,7.5,5.0,2.03,1,479.5,254.0,55.040000000000006
0,0,0.0,8.4,5.0,2.27,3,737.4124999999999,282.0,67.27625
0,0,0.0,5.9,4.0,1.59,1,517.8,332.0,53.199999999999996
0,0,0.0,12.6,4.0,3.4,2,561.5,309.0,59.480000000000004
0,0,0.0,10.1,3.0,2.73,4,654.5,324.0,64.18
0,0,0.0,11.5,6.0,3.11,4,547.2,286.0,58.370000000000005
0,0,0.0,10.4,2.0,2.81,1,637.2,298.0,57.43000000000001
0,0,0.0,9.8,5.0,2.65,1,592.4,284.0,52.22999999999999
0,1,37.0,11.9,3.0,3.21,0,508.9,283.0,40.43
0,0,0.0,9.6,6.0,2.59,2,508.6,306.0,46.18
0,0,0.0,7.8,7.0,2.11,1,378.0,320.0,34.74
0,0,0.0,7.1,5.0,1.92,0,788.2,319.0,74.33
1,0,0.0,8.3,3.0,2.24,1,609.6999999999999,321.0,71.60000000000001
0,0,0.0,7.4,5.0,2.0,2,689.2,304.0,73.08
0,0,0.0,11.4,3.0,3.08,2,439.20000000000005,290.0,49.04
0,0,0.0,8.0,7.0,2.16,2,708.4000000000001,304.0,67.36
0,0,0.0,11.3,2.0,3.05,0,710.7,273.0,69.94
0,0,0.0,11.7,2.0,3.16,5,525.8,303.0,43.57000000000001
0,0,0.0,10.1,7.0,2.73,2,502.3,338.0,43.18000000000001
0,1,17.0,12.6,7.0,3.4,0,580.0,249.0,57.92
0,0,0.0,10.3,3.0,2.78,1,588.5,340.0,54.58
0,0,0.0,5.5,3.0,1.49,0,712.1,291.0,68.11
0,0,0.0,8.2,1.0,2.21,1,570.8,256.0,54.51
1,0,0.0,10.1,2.0,2.73,4,692.6,325.0,70.0
0,0,0.0,16.4,3.0,4.43,2,474.2,275.0,47.449999999999996
0,0,0.0,4.2,10.5,1.13,1,512.6,274.0,53.73
0,0,0.0,9.9,2.0,2.67,2,502.70000000000005,242.0,50.370000000000005
0,1,26.0,13.0,3.0,3.51,1,593.9000000000001,323.0,51.56
0,0,0.0,10.7,4.0,2.89,1,570.2,332.0,50.980000000000004
0,1,33.0,5.2,5.0,1.4,1,624.5,309.0,57.99999999999999
0,0,0.0,11.7,5.0,3.16,1,526.4,241.0,58.949999999999996
0,0,0.0,6.4,2.0,1.73,1,502.5,336.0,46.2
1,0,0.0,10.1,2.0,2.73,1,575.9,300.0,47.81
0,0,0.0,11.0,5.0,2.97,0,631.0999999999999,341.0,59.17
0,0,0.0,9.5,3.0,2.57,1,722.8,375.0,70.61
1,0,0.0,12.9,3.0,3.48,0,326.0,269.0,32.879999999999995
0,0,0.0,16.4,7.0,4.43,0,491.6,266.0,47.53
1,1,40.0,8.9,4.0,2.4,1,608.5,301.0,56.129999999999995
1,0,0.0,11.2,1.0,3.02,2,610.5,271.0,59.269999999999996
0,0,0.0,13.0,4.0,3.51,2,534.5,324.0,52.55
0,0,0.0,15.0,2.0,4.05,1,554.0,276.0,52.41
0,0,0.0,11.7,10.0,3.16,3,630.5,321.0,63.129999999999995
0,1,31.0,8.3,4.0,2.24,4,680.0999999999999,328.0,54.269999999999996
0,0,0.0,11.4,5.0,3.08,3,607.7,309.0,62.900000000000006
0,1,22.0,8.5,4.0,2.3,3,589.2,357.0,65.24
0,0,0.0,11.1,6.0,3.0,0,472.15,281.0,55.745
0,0,0.0,7.5,6.0,2.03,1,572.8,319.0,55.57000000000001
0,0,0.0,10.0,1.0,2.7,2,693.7,335.0,64.22
0,0,0.0,15.4,3.0,4.16,1,493.8,336.0,45.61000000000001
0,1,10.0,12.9,3.0,3.48,1,584.8,258.0,53.81
0,0,0.0,7.8,2.0,2.11,4,588.3,322.0,53.61
0,1,40.0,10.5,4.0,2.84,2,676.1,257.0,78.52
0,0,0.0,11.0,6.0,2.97,2,646.0999999999999,275.0,65.94
0,0,0.0,7.0,6.0,1.89,0,566.1,367.0,58.510000000000005
0,0,0.0,10.2,5.0,2.75,1,420.7,334.0,32.43
0,0,0.0,11.1,5.0,3.0,0,655.7,350.0,64.62
0,0,0.0,9.2,3.0,2.48,1,600.3,287.0,53.49
1,1,23.0,9.0,4.0,2.43,1,508.2,313.0,44.82
0,0,0.0,10.6,1.0,2.86,1,595.3,287.0,56.13
1,0,0.0,13.5,4.0,3.65,1,481.2,257.0,51.22
0,0,0.0,13.9,4.0,3.75,0,651.9000000000001,275.0,59.120000000000005
0,0,0.0,10.2,4.0,2.75,2,491.29999999999995,291.0,49.39
0,0,0.0,11.1,7.0,3.0,1,685.2,293.0,61.379999999999995
0,0,0.0,10.0,6.0,2.7,1,469.6,283.0,36.92
0,0,0.0,9.6,3.0,2.59,2,705.9000000000001,334.0,67.36
0,1,29.0,13.0,2.0,3.51,1,754.7,324.0,77.86999999999999
0,1,30.0,6.7,3.0,1.81,1,597.5,289.0,56.85
0,0,0.0,12.6,5.0,3.4,2,532.5,307.0,48.85
0,0,0.0,11.4,4.0,3.08,2,529.9,295.0,54.8
0,1,25.0,12.9,10.0,3.48,2,457.20000000000005,266.0,39.75
0,0,0.0,9.0,2.0,2.43,1,542.0,283.0,48.019999999999996
1,0,0.0,10.9,7.0,2.94,1,522.3,347.0,50.25000000000001
0,0,0.0,11.9,6.0,3.21,1,508.90000000000003,340.0,48.76
0,0,0.0,6.9,4.0,1.86,3,628.8,309.0,59.78
0,0,0.0,13.5,3.0,3.65,1,675.0,322.0,62.97
0,0,0.0,13.8,3.0,3.73,1,633.8,296.0,69.08
0,1,25.0,8.3,4.0,2.24,0,585.3,285.0,56.25
0,1,31.0,9.0,1.0,2.43,3,644.2,321.0,67.5
0,0,0.0,10.8,6.0,2.92,2,708.8,318.0,63.11
0,0,0.0,8.9,4.0,2.4,3,429.3,319.0,47.34
0,0,0.0,7.8,1.0,2.11,1,582.0,210.0,61.31999999999999
0,1,31.0,11.4,4.0,3.08,0,610.0,255.0,55.4
0,0,0.0,10.9,2.0,2.94,0,568.1,287.0,54.39
0,0,0.0,15.0,2.0,4.05,1,470.2,311.0,46.879999999999995
0,0,0.0,6.2,6.0,1.67,2,671.95,405.0,63.505
0,1,14.0,4.2,1.0,1.13,1,486.91249999999997,294.0,55.666250000000005
0,0,0.0,11.1,3.0,3.0,1,672.0,300.0,71.32
0,0,0.0,8.7,5.0,2.35,1,612.5,328.0,65.96000000000001
0,0,0.0,11.9,5.0,3.21,2,588.1,336.0,56.239999999999995
0,0,0.0,11.3,5.0,3.05,2,545.9,299.0,50.129999999999995
1,0,0.0,11.1,6.0,3.0,0,674.5,285.0,52.58
0,0,0.0,8.8,5.0,2.38,1,571.1,268.0,48.96
0,0,0.0,8.5,5.0,2.3,4,539.2,315.0,51.3
0,0,0.0,12.0,8.0,3.24,1,596.0,324.0,62.58
0,0,0.0,9.9,3.0,2.67,2,669.5,241.0,65.6
0,1,27.0,6.4,6.0,1.73,4,559.8,356.0,54.5
0,1,26.0,12.6,4.0,3.4,1,685.5,348.0,71.97
0,0,0.0,13.9,1.0,3.75,0,582.7,281.0,48.63
0,0,0.0,9.8,7.0,2.65,2,497.90000000000003,304.0,50.88
0,1,27.0,10.0,4.0,2.7,3,554.4,341.0,57.260000000000005
0,0,0.0,11.9,5.0,3.21,1,479.59999999999997,300.0,39.37
0,0,0.0,11.1,10.5,3.0,1,464.3,354.0,44.129999999999995
0,1,31.0,11.7,3.0,3.16,0,351.4,271.0,29.7
0,0,0.0,7.4,2.0,2.0,1,676.9,290.0,64.04
0,0,0.0,11.4,5.0,3.08,0,578.7,303.0,50.650000000000006
1,0,0.0,13.2,3.0,3.56,0,547.3,281.0,41.16
0,0,0.0,12.3,4.0,3.32,1,432.5,274.0,47.28
0,0,0.0,8.8,2.0,2.38,3,537.0,302.0,42.400000000000006
0,0,0.0,7.0,4.0,1.89,2,501.2,266.0,51.260000000000005
0,1,12.0,7.8,2.0,2.11,0,493.4,331.0,39.51
0,0,0.0,14.7,6.0,3.97,1,563.1,309.0,55.42
0,0,0.0,7.4,8.0,2.0,0,670.5,300.0,60.37
0,1,22.0,4.8,4.0,1.3,3,552.4,305.0,46.77
0,0,0.0,15.2,8.0,4.1,0,568.9000000000001,309.0,54.53
0,1,28.0,8.3,3.0,2.24,0,726.5999999999999,308.0,75.42999999999999
0,0,0.0,7.1,2.0,1.92,1,488.90000000000003,286.0,47.910000000000004
0,0,0.0,12.4,6.0,3.35,1,570.0,301.0,60.620000000000005
0,0,0.0,15.6,2.0,4.21,1,608.3,301.0,57.64
0,0,0.0,14.6,4.0,3.94,2,547.5,292.0,55.53
0,0,0.0,13.5,3.0,3.65,1,514.4,338.0,57.830000000000005
0,0,0.0,9.6,2.0,2.59,2,576.3,261.0,60.06
0,1,40.0,9.2,8.0,2.48,1,461.1,319.0,45.14
0,0,0.0,9.6,5.0,2.59,4,647.4,317.0,70.34
0,0,0.0,7.4,5.0,2.0,2,693.1,344.0,66.72
0,0,0.0,7.3,4.0,1.97,1,582.5,368.0,60.709999999999994
0,0,0.0,7.6,3.0,2.05,0,459.2,297.0,46.26
0,0,0.0,6.5,4.0,1.76,0,757.1,286.0,70.7
0,0,0.0,8.3,8.0,2.24,1,601.4,269.0,60.370000000000005
1,0,0.0,14.5,7.0,3.92,1,566.4,372.0,52.83
0,0,0.0,7.5,1.0,2.03,0,628.9,298.0,63.870000000000005
0,0,0.0,10.2,6.0,2.75,2,563.2,259.0,56.78
0,0,0.0,8.1,9.0,2.19,1,610.0,233.0,59.53
0,0,0.0,10.6,2.0,2.86,0,610.9,251.0,59.5
0,1,37.0,11.8,1.0,3.19,1,635.5,308.0,64.95
0,0,0.0,11.6,6.0,3.13,1,550.5999999999999,271.0,57.970000000000006
0,0,0.0,12.8,2.0,3.46,1,684.7,268.0,68.52
0,0,0.0,8.9,8.0,2.4,0,565.0,269.0,55.58
0,0,0.0,7.6,3.0,2.05,2,470.4,326.0,49.019999999999996
0,0,0.0,4.6,4.0,1.24,2,516.0,298.0,50.36
0,1,28.0,7.5,8.0,2.03,1,590.6,310.0,63.61
0,0,0.0,6.1,4.0,1.65,5,486.9,284.0,46.67
0,1,32.0,10.4,7.0,2.81,6,534.3,263.0,50.56999999999999
0,1,25.0,5.1,6.0,1.38,0,510.4,308.0,39.77
0,0,0.0,14.0,7.0,3.78,1,539.6,276.0,48.730000000000004
0,0,0.0,13.3,5.0,3.59,1,602.1,262.0,60.88
0,0,0.0,11.4,6.0,3.08,2,659.0999999999999,235.0,60.540000000000006
0,0,0.0,9.0,6.0,2.43,1,672.3,289.0,65.49
0,0,0.0,9.2,2.0,2.48,4,630.1,280.0,59.18
1,0,0.0,14.1,3.0,3.81,0,547.7,264.0,49.78
1,0,0.0,7.7,6.0,2.08,1,586.7,281.0,56.33
0,0,0.0,8.7,2.0,2.35,4,719.1,348.0,75.82000000000001
1,0,0.0,12.6,5.0,3.4,3,698.7,292.0,66.56
1,0,0.0,8.5,5.0,2.3,0,647.9,257.0,58.64
0,0,0.0,11.2,8.0,3.02,3,523.3,344.0,48.05
0,1,29.0,13.7,6.0,3.7,1,832.3,327.0,83.78000000000002
1,0,0.0,14.8,6.0,4.0,2,555.1,280.0,62.96
0,0,0.0,12.6,7.0,3.4,2,549.7,283.0,47.41
0,1,38.0,12.8,4.0,3.46,1,469.29999999999995,313.0,50.120000000000005
1,1,15.0,7.1,5.0,1.92,1,694.3000000000001,294.0,65.03999999999999
0,0,0.0,10.7,2.0,2.89,3,515.1,323.0,55.239999999999995
1,0,0.0,12.0,8.0,3.24,3,615.3,237.0,65.44
0,0,0.0,9.9,5.0,2.67,2,655.2,304.0,59.550000000000004
0,1,15.0,11.9,2.0,3.21,0,592.1,321.0,68.59
0,1,24.0,16.9,2.0,4.56,1,473.2,228.0,40.45
0,0,0.0,9.5,6.0,2.57,1,598.0,245.0,61.790000000000006
0,0,0.0,9.5,3.0,2.57,2,572.3000000000001,316.0,48.669999999999995
0,0,0.0,13.7,5.0,3.7,2,614.9,283.0,46.35
0,1,26.0,13.8,1.0,3.73,1,704.4,324.0,69.9
0,1,24.0,13.1,5.0,3.54,3,616.1,378.0,54.76
0,0,0.0,11.9,4.0,3.21,2,477.5,272.0,47.36
0,0,0.0,8.8,5.0,2.38,2,519.3000000000001,276.0,50.22
0,0,0.0,10.2,2.0,2.75,0,637.0999999999999,314.0,67.24
0,0,0.0,9.9,3.0,2.67,2,541.9,330.0,46.529999999999994
0,0,0.0,11.8,6.0,3.19,1,448.75,274.5,48.905
0,0,0.0,11.0,4.0,2.97,3,442.90000000000003,280.0,42.089999999999996
0,0,0.0,11.2,4.0,3.02,0,689.6999999999999,291.0,61.620000000000005
0,0,0.0,7.1,9.0,1.92,1,629.5,317.0,60.809999999999995
0,0,0.0,8.4,9.0,2.27,2,545.5,342.0,48.58
0,0,0.0,10.4,6.0,2.81,3,496.0,247.0,45.36
0,0,0.0,12.3,3.0,3.32,3,459.09999999999997,340.0,47.43
0,0,0.0,10.0,3.0,2.7,4,617.3,389.0,50.72
0,1,24.0,10.6,4.0,2.86,1,816.6,314.0,75.12
0,0,0.0,13.1,8.0,3.54,2,559.3,281.0,51.27
0,0,0.0,9.8,6.0,2.65,2,349.20000000000005,276.0,27.389999999999997
0,1,22.0,7.8,3.0,2.11,1,487.20000000000005,345.0,46.339999999999996
0,0,0.0,10.9,4.0,2.94,6,611.6,298.0,57.54
0,0,0.0,9.3,2.0,2.51,1,603.5999999999999,282.0,59.36
0,0,0.0,9.2,2.0,2.48,1,780.5,314.0,76.41
0,1,21.0,10.6,3.0,2.86,2,617.2,356.0,62.68000000000001
0,0,0.0,11.1,5.0,3.0,0,528.8,287.0,48.03
0,0,0.0,9.1,4.0,2.46,1,544.3,275.0,56.17999999999999
0,0,0.0,14.8,5.0,4.0,0,451.9,294.0,43.25
0,1,34.0,11.8,7.0,3.19,1,464.6,265.0,43.94
0,0,0.0,6.8,1.0,1.84,1,601.0,317.0,58.269999999999996
0,0,0.0,10.6,3.0,2.86,2,443.20000000000005,270.0,44.74000000000001
0,1,38.0,10.5,3.0,2.84,2,593.6999999999999,306.0,68.36
0,1,34.0,17.2,9.0,4.64,2,609.5,288.0,61.93
0,1,24.0,15.6,3.0,4.21,2,575.3,300.0,51.349999999999994
0,1,33.0,8.8,6.0,2.38,1,706.3,314.0,68.82
1,0,0.0,10.0,2.0,2.7,3,529.7,267.0,51.69
0,0,0.0,10.0,3.0,2.7,0,630.5,294.0,55.99
0,0,0.0,13.8,1.0,3.73,1,500.65,314.0,58.835
0,0,0.0,4.4,10.5,1.19,1,532.8,224.0,46.64
0,0,0.0,8.2,5.0,2.21,0,555.2,358.0,50.1
0,1,22.0,11.9,7.0,3.21,0,438.5,307.0,30.18
0,0,0.0,9.8,4.0,2.65,0,683.1,240.0,71.14
0,0,0.0,5.9,2.0,1.59,1,738.6000000000001,379.5,77.15
0,0,0.0,14.3,9.0,3.86,0,531.5,312.0,50.63999999999999
0,0,0.0,11.4,5.0,3.08,0,660.4000000000001,238.0,64.57000000000001
0,0,0.0,15.2,4.0,4.1,1,485.9,264.0,48.589999999999996
0,0,0.0,8.4,5.0,2.27,2,512.5,263.0,46.059999999999995
0,0,0.0,11.6,6.0,3.13,2,536.1,334.0,51.53
0,0,0.0,12.3,2.0,3.32,2,369.8,224.0,28.42
0,0,0.0,14.4,3.0,3.89,0,529.7,270.0,56.0
0,0,0.0,10.9,4.0,2.94,2,555.7,327.0,52.49
0,1,29.0,6.6,1.0,1.78,0,509.79999999999995,242.0,55.5
0,0,0.0,10.2,1.0,2.75,0,583.8,340.0,61.34
0,0,0.0,6.2,7.0,1.67,2,623.8,376.0,67.32
0,0,0.0,7.9,4.0,2.13,1,502.5,304.0,56.010000000000005
0,1,29.0,10.0,4.0,2.7,0,437.90000000000003,219.0,42.739999999999995
0,1,8.0,8.7,2.0,2.35,2,552.1,349.0,47.07
0,1,13.0,9.7,3.0,2.62,1,593.0999999999999,237.0,58.75
0,0,0.0,13.0,3.0,3.51,0,585.3,300.0,56.75
1,0,0.0,12.7,5.0,3.43,0,485.29999999999995,275.0,47.67
0,0,0.0,6.9,4.0,1.86,2,545.3,270.0,63.71999999999999
0,0,0.0,4.2,5.0,1.13,4,772.9000000000001,369.0,75.17
0,0,0.0,5.3,5.0,1.43,1,588.7,331.0,61.379999999999995
0,1,34.0,7.0,3.0,1.89,1,621.7,289.0,61.18
0,1,31.0,9.4,6.0,2.54,1,612.7,287.0,53.61
0,0,0.0,10.1,5.0,2.73,1,762.4000000000001,260.0,74.25999999999999
0,0,0.0,6.1,5.0,1.65,4,788.0,365.0,73.26
0,0,0.0,6.9,6.0,1.86,1,683.5,340.0,74.78
1,0,0.0,9.7,4.0,2.62,4,456.5,311.0,45.89
0,0,0.0,10.2,6.0,2.75,2,678.7,336.5,69.21
0,1,20.0,13.5,2.0,3.65,1,590.3,293.0,50.59
0,0,0.0,3.9,9.0,1.05,4,363.3125,299.0,40.00625
0,0,0.0,13.1,7.0,3.54,2,688.0,296.0,73.55
0,1,36.0,14.2,2.0,3.83,1,693.7,284.0,77.97000000000001
0,0,0.0,13.8,4.0,3.73,3,515.5,300.0,50.29
0,0,0.0,10.1,3.0,2.73,1,583.1,287.0,61.0
0,0,0.0,10.5,2.0,2.84,0,741.1,344.0,70.57
0,1,18.0,10.1,5.0,2.73,1,422.9,333.0,36.660000000000004
0,0,0.0,5.0,8.0,1.35,3,463.19999999999993,276.0,45.84
0,0,0.0,11.8,5.0,3.19,1,472.09999999999997,307.0,48.400000000000006
0,0,0.0,7.2,9.0,1.94,2,663.6,265.0,63.76
0,0,0.0,10.9,1.0,2.94,1,568.5,287.0,52.12
0,0,0.0,15.1,7.0,4.08,1,535.0,239.0,50.61
0,0,0.0,13.1,5.0,3.54,0,359.55,285.0,31.974999999999994
1,0,0.0,10.0,4.0,2.7,0,418.5,332.0,33.589999999999996
0,0,0.0,6.9,5.0,1.86,3,571.5,317.0,56.05
0,1,27.0,15.0,1.0,4.05,0,555.9000000000001,273.0,58.89
0,0,0.0,6.1,2.0,1.65,1,561.8,273.0,53.849999999999994
0,0,0.0,11.0,2.0,2.97,1,566.5,349.0,58.58
0,0,0.0,8.6,3.0,2.32,1,490.4,335.0,46.11
0,1,25.0,12.9,8.0,3.48,4,585.4,287.0,50.86
0,0,0.0,11.1,1.0,3.0,3,454.8,248.0,47.63
0,1,32.0,10.8,4.0,2.92,0,676.3,317.0,68.77
0,0,0.0,14.6,3.0,3.94,0,681.4,322.0,65.49
0,0,0.0,9.8,1.0,2.65,3,580.9,327.0,53.63
0,1,30.0,14.9,5.0,4.02,2,552.3,253.0,56.769999999999996
0,0,0.0,12.5,5.0,3.38,0,601.3,307.0,53.89
1,0,0.0,10.9,4.0,2.94,0,530.3,325.0,56.43
0,0,0.0,7.7,3.0,2.08,2,510.9,304.0,46.690000000000005
0,0,0.0,11.7,3.0,3.16,0,612.4,189.0,65.47
0,0,0.0,5.6,3.0,1.51,0,622.0625,380.0,45.662499999999994
0,1,36.0,9.5,4.0,2.57,1,586.5,313.0,62.66
0,0,0.0,7.7,1.0,2.08,0,643.8,292.0,57.940000000000005
0,1,35.0,13.1,4.0,3.54,5,691.3000000000001,290.0,71.22
0,0,0.0,11.3,4.0,3.05,1,499.29999999999995,252.0,54.09
0,0,0.0,10.1,8.0,2.73,1,736.4,271.0,72.24
0,0,0.0,9.1,5.0,2.46,0,547.1,369.0,54.62
1,0,0.0,10.0,5.0,2.7,2,551.4,355.0,62.260000000000005
0,0,0.0,4.7,4.0,1.27,5,464.6,321.0,54.120000000000005
1,0,0.0,7.9,1.0,2.13,1,597.95,276.0,51.515
0,0,0.0,10.3,4.0,2.78,1,667.1,331.0,60.230000000000004
0,0,0.0,11.4,2.0,3.08,0,568.1,290.0,57.48
0,0,0.0,13.2,9.0,3.56,1,571.5999999999999,256.0,57.4
0,0,0.0,6.5,4.0,1.76,0,556.0999999999999,319.0,42.879999999999995
0,0,0.0,10.6,2.0,2.86,1,645.5999999999999,335.0,65.67
1,0,0.0,12.7,6.0,3.43,3,572.9,339.0,56.35
1,0,0.0,8.1,3.0,2.19,2,588.8,244.0,49.13
0,1,29.0,10.5,2.0,2.84,1,640.2,288.0,67.29
0,0,0.0,12.2,6.0,3.29,0,584.6,291.0,55.22
0,0,0.0,6.3,4.0,1.7,2,586.3000000000001,341.0,60.43000000000001
0,0,0.0,9.5,5.0,2.57,1,471.2,323.0,45.92
0,1,30.0,11.6,7.0,3.13,0,602.2,277.0,57.42
1,0,0.0,10.6,3.0,2.86,2,588.0,289.0,61.739999999999995
0,0,0.0,10.1,5.0,2.73,1,488.29999999999995,290.0,45.78
0,0,0.0,8.3,2.0,2.24,0,566.4000000000001,343.0,54.129999999999995
0,0,0.0,8.1,2.0,2.19,2,596.4000000000001,364.0,64.41
0,0,0.0,8.3,4.0,2.24,4,531.0,360.0,47.67
0,0,0.0,5.2,6.0,1.4,2,631.6,308.0,60.36
0,0,0.0,11.8,3.0,3.19,1,568.5999999999999,299.0,52.56
0,0,0.0,8.0,10.5,2.16,1,468.21250000000003,314.0,49.58625000000001
0,0,0.0,7.8,5.0,2.11,3,698.5,291.0,66.21
0,1,32.0,12.0,2.0,3.24,3,521.8,305.0,49.629999999999995
0,0,0.0,8.0,5.0,2.16,1,550.8,337.0,59.449999999999996
0,0,0.0,6.0,3.0,1.62,3,729.0,228.0,73.94
0,1,27.0,13.0,4.0,3.51,3,438.1,281.0,43.97
0,1,19.0,10.1,3.0,2.73,0,557.8,257.0,50.46
0,1,34.0,7.5,8.0,2.03,0,574.3,286.0,65.15
0,0,0.0,11.4,4.0,3.08,1,553.9000000000001,247.0,58.17
1,0,0.0,8.8,9.0,2.38,3,573.6,271.0,56.22
0,0,0.0,8.6,4.0,2.32,1,519.8000000000001,280.0,57.230000000000004
0,1,16.0,13.1,4.0,3.54,0,518.8000000000001,329.0,42.699999999999996
0,1,33.0,12.3,6.0,3.32,0,495.1,323.0,52.67
0,1,21.0,6.3,3.0,1.7,4,640.5,289.0,69.97
0,1,22.0,14.6,5.0,3.94,2,591.2,343.0,61.620000000000005
0,0,0.0,10.5,2.0,2.84,0,533.9000000000001,352.0,62.78
0,1,17.0,13.6,5.0,3.67,2,584.6,308.0,66.07
0,0,0.0,13.3,2.0,3.59,2,705.9000000000001,294.0,73.47999999999999
0,0,0.0,11.1,4.0,3.0,4,511.2,313.0,47.9
0,0,0.0,9.5,7.0,2.57,0,562.6,306.0,63.059999999999995
0,0,0.0,10.6,6.0,2.86,2,685.0,326.0,67.15
0,0,0.0,13.3,5.0,3.59,3,497.0,246.0,47.5
0,0,0.0,15.3,6.0,4.13,0,611.2,277.0,65.23
0,0,0.0,9.5,5.0,2.57,1,566.2,349.5,50.589999999999996
0,0,0.0,10.3,2.0,2.78,1,565.5999999999999,314.0,56.019999999999996
0,0,0.0,9.1,8.0,2.46,1,569.9,357.0,62.91
0,1,40.0,11.5,2.0,3.11,2,560.7,316.0,59.470000000000006
0,0,0.0,5.0,3.0,1.35,3,582.5,283.0,52.01
0,0,0.0,12.1,4.0,3.27,0,633.1,312.0,58.71
0,0,0.0,8.6,6.0,2.32,0,681.2,285.0,68.19000000000001
1,0,0.0,8.6,2.0,2.32,1,529.2,268.0,42.71000000000001
0,0,0.0,11.9,2.0,3.21,2,565.7,243.0,60.22
0,1,40.0,11.1,2.0,3.0,0,698.7,273.0,69.23
0,0,0.0,11.5,5.0,3.11,0,588.0999999999999,325.0,61.16
0,0,0.0,9.4,1.0,2.54,0,583.5,273.0,57.2
0,0,0.0,16.2,3.0,4.37,2,585.5,254.0,54.15
1,1,40.0,9.8,3.0,2.65,4,384.5,292.0,38.05
0,1,34.0,14.8,9.0,4.0,2,527.4,309.0,54.61
0,0,0.0,11.1,7.0,3.0,1,534.9,276.0,48.93
1,0,0.0,10.0,3.0,2.7,1,679.7,296.0,66.37
0,0,0.0,6.9,3.0,1.86,1,591.2,269.0,52.39
0,0,0.0,9.7,4.0,2.62,1,432.1,259.0,45.62
0,0,0.0,6.8,2.0,1.84,0,626.1,346.0,57.33
0,0,0.0,7.5,5.0,2.03,1,640.9,322.0,68.73
0,0,0.0,10.6,7.0,2.86,3,497.4,243.0,52.4
0,0,0.0,11.0,1.0,2.97,1,608.2,311.0,57.24999999999999
0,0,0.0,11.8,3.0,3.19,1,545.8,279.0,59.67
0,0,0.0,7.3,5.0,1.97,0,501.99999999999994,305.0,45.760000000000005
0,0,0.0,10.7,2.0,2.89,2,533.7,290.0,53.050000000000004
0,0,0.0,10.4,5.0,2.81,2,550.1,334.0,61.809999999999995
0,1,32.0,6.8,3.0,1.84,3,694.5,254.0,71.36
0,1,22.0,9.3,1.0,2.51,0,522.9000000000001,299.0,54.1
0,0,0.0,12.0,6.0,3.24,0,712.1,324.0,68.85
0,0,0.0,10.3,3.0,2.78,0,646.7,341.0,64.88999999999999
0,0,0.0,13.3,2.0,3.59,0,561.0,290.0,44.1
0,1,29.0,12.8,7.0,3.46,3,533.4000000000001,262.0,54.05
0,1,24.0,6.9,4.0,1.86,1,619.7,268.0,51.45
0,0,0.0,14.7,5.0,3.97,3,467.20000000000005,269.0,45.32
0,0,0.0,13.4,4.0,3.62,3,687.4000000000001,284.0,60.410000000000004
0,0,0.0,7.3,4.0,1.97,2,500.5,370.0,49.18
0,0,0.0,11.3,5.0,3.05,1,618.6,338.0,62.980000000000004
0,0,0.0,12.7,3.0,3.43,1,646.9,222.0,59.5
0,0,0.0,11.4,6.0,3.08,1,520.4,322.0,55.629999999999995
0,0,0.0,10.3,4.0,2.78,5,558.1999999999999,239.0,49.83
0,1,20.0,11.3,3.0,3.05,2,684.4,314.0,72.64
0,1,32.0,6.6,2.0,1.78,3,672.5,240.0,66.86
0,0,0.0,11.0,4.0,2.97,2,608.2,292.0,60.94
0,0,0.0,8.8,3.0,2.38,0,659.9,277.0,60.72
0,0,0.0,7.3,3.0,1.97,3,619.6,277.0,51.61
0,0,0.0,12.2,6.0,3.29,1,598.6,283.0,57.47
0,1,15.0,11.8,9.0,3.19,1,454.40000000000003,385.0,40.49
0,1,31.0,5.9,3.0,1.59,0,601.4,282.0,49.44
0,0,0.0,8.8,3.0,2.38,7,553.1,305.0,50.18
0,0,0.0,12.1,1.0,3.27,0,327.01250000000005,272.0,24.4275
0,1,31.0,11.5,7.0,3.11,1,568.4,312.0,53.21000000000001
0,0,0.0,11.5,3.0,3.11,2,679.0,291.0,65.7
0,1,38.0,12.4,2.0,3.35,4,577.2,333.0,61.86
1,0,0.0,10.7,4.0,2.89,1,496.8,386.0,50.629999999999995
